id_pair,id_premis,premis_text,hypothesis_text,label
126364,12636,"Keputusan tersebut diambil pada sidang kode etik oleh Direktorat Profesi dan Pengamanan Polda Gorontalo berdasarkan Peraturan Pemerintah Indonesia Nomor 1 Tahun 2003 tentang Pemberhentian Anggota POLRI, setelah Norman dinilai melanggar disiplin karena meninggalkan tugas selama 84 hari berturut-turut tanpa alasan jelas.",Norman memberikan alasan mengapa ia meninggalkan tugasnya.,c
126370,12637,"PATTIRO (Pusat Telaah dan Informasi Regional) adalah sebuah organisasi non pemerintah (non government organization) yang didirikan pada tanggal 17 April 1999 di Jakarta, yang mendedikasikan aktivitasnya pada upaya mewujudkan tata pemerintahan yang baik (good governance) dan peningkatan partisipasi publik di Indonesia, terutama pada tingkat lokal.",PATTIRO didirikan pada tanggal 17 April 1999.,e
126371,12637,"PATTIRO (Pusat Telaah dan Informasi Regional) adalah sebuah organisasi non pemerintah (non government organization) yang didirikan pada tanggal 17 April 1999 di Jakarta, yang mendedikasikan aktivitasnya pada upaya mewujudkan tata pemerintahan yang baik (good governance) dan peningkatan partisipasi publik di Indonesia, terutama pada tingkat lokal.",PATTIRO adalah organisasi yang berada di bawah pemerintah.,c
126372,12637,"PATTIRO (Pusat Telaah dan Informasi Regional) adalah sebuah organisasi non pemerintah (non government organization) yang didirikan pada tanggal 17 April 1999 di Jakarta, yang mendedikasikan aktivitasnya pada upaya mewujudkan tata pemerintahan yang baik (good governance) dan peningkatan partisipasi publik di Indonesia, terutama pada tingkat lokal.",Tata pemerintahan yang baik di Indonesia belum terwujud.,n
126373,12637,"PATTIRO (Pusat Telaah dan Informasi Regional) adalah sebuah organisasi non pemerintah (non government organization) yang didirikan pada tanggal 17 April 1999 di Jakarta, yang mendedikasikan aktivitasnya pada upaya mewujudkan tata pemerintahan yang baik (good governance) dan peningkatan partisipasi publik di Indonesia, terutama pada tingkat lokal.",Salah satu tujuan PATTIRO didirikan adalah untuk meningkatkan partisipasi publik di Indonesia.,e
126374,12637,"PATTIRO (Pusat Telaah dan Informasi Regional) adalah sebuah organisasi non pemerintah (non government organization) yang didirikan pada tanggal 17 April 1999 di Jakarta, yang mendedikasikan aktivitasnya pada upaya mewujudkan tata pemerintahan yang baik (good governance) dan peningkatan partisipasi publik di Indonesia, terutama pada tingkat lokal.",PATTIRO didirikan di Kota Bandung.,c
126375,12637,"PATTIRO (Pusat Telaah dan Informasi Regional) adalah sebuah organisasi non pemerintah (non government organization) yang didirikan pada tanggal 17 April 1999 di Jakarta, yang mendedikasikan aktivitasnya pada upaya mewujudkan tata pemerintahan yang baik (good governance) dan peningkatan partisipasi publik di Indonesia, terutama pada tingkat lokal.",Aktivitas PATTIRO pada upaya mewujudkan tata pemerintahan yang baik telah menemui keberhasilan.,n
126380,12638,OPEC dan Arab Saudi secara artifisial menaikkan harga minyak beberapa kali pada 1979 dan 1980.,OPEC menaikkan harga minyak pada 1979 dan 1980.,e
126384,12638,OPEC dan Arab Saudi secara artifisial menaikkan harga minyak beberapa kali pada 1979 dan 1980.,Arab Saudi tidak menaikkan harga minyak pada tahun 1980.,c
126385,12638,OPEC dan Arab Saudi secara artifisial menaikkan harga minyak beberapa kali pada 1979 dan 1980.,Arab Saudi merupakan negara penghasil minyak.,n
126390,12639,"Secara de facto, hak suara investor asing melebihi angka investasinya.",Investor asing memiliki hak suara.,e
126391,12639,"Secara de facto, hak suara investor asing melebihi angka investasinya.",Investor asing tidak memiliki hak suara.,c
126392,12639,"Secara de facto, hak suara investor asing melebihi angka investasinya.",Hak suara investor asing lebih besar daripada investor dalam negeri.,n
126393,12639,"Secara de facto, hak suara investor asing melebihi angka investasinya.",Investor asing melakukan investasi.,e
126394,12639,"Secara de facto, hak suara investor asing melebihi angka investasinya.","Secara de facto, hak suara investor kurang dari angka investasinya.",c
126395,12639,"Secara de facto, hak suara investor asing melebihi angka investasinya.","Secara de facto, hak suara investor asing melebihi 100 juta rupiah.",n
126400,12640,"Pemecah gelombang selesai bulan Desember 2006, dan infrastruktur mulai dibuat pada April 2007.",Infrastruktur mulai dibuat pada April 2007.,e
126401,12640,"Pemecah gelombang selesai bulan Desember 2006, dan infrastruktur mulai dibuat pada April 2007.",Infrastruktur selesai pada April 2007.,c
126402,12640,"Pemecah gelombang selesai bulan Desember 2006, dan infrastruktur mulai dibuat pada April 2007.",Infrastruktur ditargetkan selesai pada bulan Desember 2007.,n
126403,12640,"Pemecah gelombang selesai bulan Desember 2006, dan infrastruktur mulai dibuat pada April 2007.",Pemecah gelombang selesai sebelum infrastruktur mulai dibuat.,e
126404,12640,"Pemecah gelombang selesai bulan Desember 2006, dan infrastruktur mulai dibuat pada April 2007.",Pemecah gelombang selesai bulan November 2006.,c
126405,12640,"Pemecah gelombang selesai bulan Desember 2006, dan infrastruktur mulai dibuat pada April 2007.",Pembuatan infrastruktur adalah kelanjutan dari pemecah gelombang.,n
126411,12641,"Berdasarkan Surat Keputusan Menteri Dalam Negeri Nomor: 140/502 tanggal 22 September 1980 tentang penetapan desa menjadi kelurahan, maka sejak saat itulah desa Alalak Selatan resmi menjadi Kelurahan Alalak Selatan wilayah Kecamatan Banjarmasin Utara.",Kelurahan Alalak Selatan resmi berdiri berdasarkan Surat Keputusan Presiden.,c
126412,12641,"Berdasarkan Surat Keputusan Menteri Dalam Negeri Nomor: 140/502 tanggal 22 September 1980 tentang penetapan desa menjadi kelurahan, maka sejak saat itulah desa Alalak Selatan resmi menjadi Kelurahan Alalak Selatan wilayah Kecamatan Banjarmasin Utara.",Terdapat kelurahan lain yang memiliki nama Alalak.,n
126414,12641,"Berdasarkan Surat Keputusan Menteri Dalam Negeri Nomor: 140/502 tanggal 22 September 1980 tentang penetapan desa menjadi kelurahan, maka sejak saat itulah desa Alalak Selatan resmi menjadi Kelurahan Alalak Selatan wilayah Kecamatan Banjarmasin Utara.",Alalak Selatan merupakan kelurahan sejak awal berdirinya.,c
126420,12642,"Hampir semua Presiden Indonesia pernah menginap di Hotel Santika Cirebon, termasuk Susilo Bambang Yudhoyono.",Susilo Bambang Yudhoyono pernah menginap di Hotel Santika Cirebon.,e
126421,12642,"Hampir semua Presiden Indonesia pernah menginap di Hotel Santika Cirebon, termasuk Susilo Bambang Yudhoyono.",Susilo Bambang Yudhoyono tidak pernah menginap di Hotel Santika Cirebon.,c
126422,12642,"Hampir semua Presiden Indonesia pernah menginap di Hotel Santika Cirebon, termasuk Susilo Bambang Yudhoyono.",Hotel Santika Cirebon merupakan hotel yang terkenal.,n
126423,12642,"Hampir semua Presiden Indonesia pernah menginap di Hotel Santika Cirebon, termasuk Susilo Bambang Yudhoyono.",Hampir semua Presiden Indonesia pernah mengunjungi Hotel Santika Cirebon.,e
126424,12642,"Hampir semua Presiden Indonesia pernah menginap di Hotel Santika Cirebon, termasuk Susilo Bambang Yudhoyono.",Belum ada Presiden Indonesia yang menginap di Hotel Santika Cirebon.,c
126425,12642,"Hampir semua Presiden Indonesia pernah menginap di Hotel Santika Cirebon, termasuk Susilo Bambang Yudhoyono.",Hanya satu Presiden Indonesia yang belum pernah mengunjungi Hotel Santika Cirebon.,n
126430,12643,"Setelah Bill Clinton terpilih sebagai presiden pada bulan November 1992, Jennings memperkenalkan pemerintahan baru Clinton dalam dua tayangan khusus untuk anak-anak.","Pada bulan November 1992, Bill Clinton terpilih sebagai presiden.",e
126433,12643,"Setelah Bill Clinton terpilih sebagai presiden pada bulan November 1992, Jennings memperkenalkan pemerintahan baru Clinton dalam dua tayangan khusus untuk anak-anak.",Bill Clinton pernah menjabat sebagai presiden.,e
126434,12643,"Setelah Bill Clinton terpilih sebagai presiden pada bulan November 1992, Jennings memperkenalkan pemerintahan baru Clinton dalam dua tayangan khusus untuk anak-anak.",Tayangan khusus anak-anak tidak digunakan untuk memperkenalkan pemerintahan Clinton.,c
126441,12644,"Hak cipta karya yang dibuat oleh pekerja lepas sewaan diatur dalam salah satu kategori kekayaan intelektual yang didefinisikan dalam undang-undang hak cipta AS-Bab 101, Copyright Act 1976.",Belum ada undang-undang yang mengatur hak cipta di AS.,c
126443,12644,"Hak cipta karya yang dibuat oleh pekerja lepas sewaan diatur dalam salah satu kategori kekayaan intelektual yang didefinisikan dalam undang-undang hak cipta AS-Bab 101, Copyright Act 1976.",Copyright Act 1976 melindungi hak cipta.,e
126444,12644,"Hak cipta karya yang dibuat oleh pekerja lepas sewaan diatur dalam salah satu kategori kekayaan intelektual yang didefinisikan dalam undang-undang hak cipta AS-Bab 101, Copyright Act 1976.",Hak cipta karya bukan termasuk kekayaan intelektual.,c
126450,12645,"Di Indonesia, definisi BUMN menurut Undang-Undang Nomor 19 Tahun 2003 adalah badan usaha yang seluruh atau sebagian besar modalnya dimiliki oleh negara melalui penyertaan secara langsung yang berasal dari kekayaan negara yang dipisahkan.","Di Indonesia, definisi BUMN terdapat pada Undang-Undang Nomor 19 tahun 2003.",e
126451,12645,"Di Indonesia, definisi BUMN menurut Undang-Undang Nomor 19 Tahun 2003 adalah badan usaha yang seluruh atau sebagian besar modalnya dimiliki oleh negara melalui penyertaan secara langsung yang berasal dari kekayaan negara yang dipisahkan.","Di Indonesia, definisi BUMN terdapat pada Undang-Undang Nomor 29 tahun 2003.",c
126452,12645,"Di Indonesia, definisi BUMN menurut Undang-Undang Nomor 19 Tahun 2003 adalah badan usaha yang seluruh atau sebagian besar modalnya dimiliki oleh negara melalui penyertaan secara langsung yang berasal dari kekayaan negara yang dipisahkan.",Undang-Undang Nomor 19 Tahun 2003 adalah satu-satunya peraturan mengenai BUMN.,n
126453,12645,"Di Indonesia, definisi BUMN menurut Undang-Undang Nomor 19 Tahun 2003 adalah badan usaha yang seluruh atau sebagian besar modalnya dimiliki oleh negara melalui penyertaan secara langsung yang berasal dari kekayaan negara yang dipisahkan.",BUMN adalah badan usaha yang sebagian besar modalnya dimiliki oleh negara.,e
126454,12645,"Di Indonesia, definisi BUMN menurut Undang-Undang Nomor 19 Tahun 2003 adalah badan usaha yang seluruh atau sebagian besar modalnya dimiliki oleh negara melalui penyertaan secara langsung yang berasal dari kekayaan negara yang dipisahkan.",Hanya sedikit modal BUMN yang berasal dari negara.,c
126455,12645,"Di Indonesia, definisi BUMN menurut Undang-Undang Nomor 19 Tahun 2003 adalah badan usaha yang seluruh atau sebagian besar modalnya dimiliki oleh negara melalui penyertaan secara langsung yang berasal dari kekayaan negara yang dipisahkan.","Di Indonesia, telah berdiri banyak BUMN.",n
126460,12646,"Sedangkan pasal 5 berbunyi, ""Dengan berlakunya Keputusan Presiden ini, maka segala peraturan perundang-undangan yang untuk kepentingan tertentu mempersyaratkan SBKRI, dinyatakan tidak berlaku lagi.""",Peraturan perundang-undangan yang mempersyaratkan SBKRI tidak berlaku lagi.,e
126461,12646,"Sedangkan pasal 5 berbunyi, ""Dengan berlakunya Keputusan Presiden ini, maka segala peraturan perundang-undangan yang untuk kepentingan tertentu mempersyaratkan SBKRI, dinyatakan tidak berlaku lagi.""",SBKRI masih dibutuhkan sebagai syarat peraturan perundang-undangan.,c
126462,12646,"Sedangkan pasal 5 berbunyi, ""Dengan berlakunya Keputusan Presiden ini, maka segala peraturan perundang-undangan yang untuk kepentingan tertentu mempersyaratkan SBKRI, dinyatakan tidak berlaku lagi.""",Presiden tidak mempersyaratkan SBKRI.,n
126470,12647,Ia mengambil cara lain untuk menjawab soal kemiskinan ini.,Dia memilih cara lain untuk mengatasi kemiskinan.,e
126471,12647,Ia mengambil cara lain untuk menjawab soal kemiskinan ini.,Hanya ada satu cara untuk menjawab soal kemiskinan.,c
126472,12647,Ia mengambil cara lain untuk menjawab soal kemiskinan ini.,Cara lain yang ia ambil lebih efektif untuk mengatasi kemiskinan.,n
126473,12647,Ia mengambil cara lain untuk menjawab soal kemiskinan ini.,Ia ingin menjawa soal kemiskinan ini.,e
126474,12647,Ia mengambil cara lain untuk menjawab soal kemiskinan ini.,Dia mengambil cara yang sama untuk menjawab soal kemiskinan ini.,c
126475,12647,Ia mengambil cara lain untuk menjawab soal kemiskinan ini.,Soal kemiskinan ini perlu diselesaikan dengan cara lain.,n
126480,12648,"Sebagai perdana menteri, ia membuat bahasa Sinhala menjadi bahasa resmi Sri Lanka dan mengusung kebijakan-kebijakan sosialis dan non-Barat.",Kebijakan yang ia buat sebagai perdana menteri diantaranya menjadikan bahasa Sinhala sebagai bahasa resmi Sri Lanka.,e
126483,12648,"Sebagai perdana menteri, ia membuat bahasa Sinhala menjadi bahasa resmi Sri Lanka dan mengusung kebijakan-kebijakan sosialis dan non-Barat.",Perdana Menteri membuat bahasa Sinhala menjadi bahasa resmi Sri Lanka dan mengusung kebijakan-kebijakan sosialis dan non-Barat.,e
126484,12648,"Sebagai perdana menteri, ia membuat bahasa Sinhala menjadi bahasa resmi Sri Lanka dan mengusung kebijakan-kebijakan sosialis dan non-Barat.",Perdana Menteri mengusung kebijakan-kebijakan pro Barat.,c
126491,12649,"Bantuan tersebut dikoordinasi dengan baik oleh pemerintah desa, sehingga dapat tepat sasaran dan dapat dipertanggungjawabkan.",Bantuan tersebut belum dapat dikatakan tepat sasaran.,c
126492,12649,"Bantuan tersebut dikoordinasi dengan baik oleh pemerintah desa, sehingga dapat tepat sasaran dan dapat dipertanggungjawabkan.","Bantuan tersebut tepat sasaran, sehingga dapat dikoordinasi dengan baik oleh pemerintah desa.",n
126494,12649,"Bantuan tersebut dikoordinasi dengan baik oleh pemerintah desa, sehingga dapat tepat sasaran dan dapat dipertanggungjawabkan.",Pemerintah desa mengkoordinasikan bantuan dengan buruk.,c
126501,12650,"Dengan sifat-sifat kelebihan yang dimiliki sengon, maka banyak pohon sengon ditanam ditepi kawasan yang mudah terkena erosi dan menjadi salah satu kebijakan pemerintah melalui DEPHUT untuk menggalakkan 'Sengonisasi' di sekitar daerah aliran sungai (DAS) di Jawa, Bali dan Sumatra.",Pohon sengon tidak memilliki manfaat.,c
126503,12650,"Dengan sifat-sifat kelebihan yang dimiliki sengon, maka banyak pohon sengon ditanam ditepi kawasan yang mudah terkena erosi dan menjadi salah satu kebijakan pemerintah melalui DEPHUT untuk menggalakkan 'Sengonisasi' di sekitar daerah aliran sungai (DAS) di Jawa, Bali dan Sumatra.",Pohon sengon dapat mencegah erosi.,e
126504,12650,"Dengan sifat-sifat kelebihan yang dimiliki sengon, maka banyak pohon sengon ditanam ditepi kawasan yang mudah terkena erosi dan menjadi salah satu kebijakan pemerintah melalui DEPHUT untuk menggalakkan 'Sengonisasi' di sekitar daerah aliran sungai (DAS) di Jawa, Bali dan Sumatra.",Pemerintah belum memanfaatkan sengon.,c
126510,12651,Pelaksanaan Birau telah menjadi agenda resmi Pemerintah yang dilaksanakan setiap tahunnya pada tanggal 12 Oktober bersamaan dengan peringatan HUT Kota Tanjung Selor dan Kabupaten Bulungan.,Pelaksanaan Birau dilaksanakan setiap tahun.,e
126511,12651,Pelaksanaan Birau telah menjadi agenda resmi Pemerintah yang dilaksanakan setiap tahunnya pada tanggal 12 Oktober bersamaan dengan peringatan HUT Kota Tanjung Selor dan Kabupaten Bulungan.,Birau dilaksanakan setiap sebulan sekali.,c
126514,12651,Pelaksanaan Birau telah menjadi agenda resmi Pemerintah yang dilaksanakan setiap tahunnya pada tanggal 12 Oktober bersamaan dengan peringatan HUT Kota Tanjung Selor dan Kabupaten Bulungan.,Pelaksanaan Birau belum didukung oleh pemerintah setempat.,c
126515,12651,Pelaksanaan Birau telah menjadi agenda resmi Pemerintah yang dilaksanakan setiap tahunnya pada tanggal 12 Oktober bersamaan dengan peringatan HUT Kota Tanjung Selor dan Kabupaten Bulungan.,Pelaksanaan Birau pertama kali bertepatan dengan berdirinya Kota Tanjung Selor dan Kabupaten Bulungan.,n
126522,12652,"Masyarakat Badui adalah bagian dari Negara Kesatuan Republik Indonesia (NKRI), namun kepercayaan yang dianut rakyatnya belum diakui dalam kolom e-KTP.",Kepercayaan masyarakat Badui menjadi polemik dalam kolom e-KTP.,n
126523,12652,"Masyarakat Badui adalah bagian dari Negara Kesatuan Republik Indonesia (NKRI), namun kepercayaan yang dianut rakyatnya belum diakui dalam kolom e-KTP.",Masyarakat Badui berhak mendapatkan e-KTP.,e
126525,12652,"Masyarakat Badui adalah bagian dari Negara Kesatuan Republik Indonesia (NKRI), namun kepercayaan yang dianut rakyatnya belum diakui dalam kolom e-KTP.",Belum ada masyarakat Badui yang memiliki e-KTP.,n
126530,12653,Ombudsman Republik Indonesia akan menyelidiki dugaan pelanggaran yang dilakukan Tim Satgas Pangan saat menggerebek gudang beras milik PT Indo Beras Unggul di Bekasi.,Penggerebekan gudang beras milik PT Indo Beras Unggul akan diselidiki oleh Ombudsman Republik Indonesia.,e
126531,12653,Ombudsman Republik Indonesia akan menyelidiki dugaan pelanggaran yang dilakukan Tim Satgas Pangan saat menggerebek gudang beras milik PT Indo Beras Unggul di Bekasi.,Tim Satgas Pangan terbukti melakukan pelanggaran saat menggerebek gudang beras milik PT Indo Beras Unggul.,c
